Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,91486,-,-,-,34.85,-116.78,-8,561,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,,v3.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,,,,,,
2010,4,2,24,0,-0.0,0.0,0.0,-20.87,-14.44,630.692,146,1.0,0.231,,,,,,
2010,4,3,1,0,-0.0,0.0,0.0,-20.34,-14.6,630.7333,124,0.8,0.231,,,,,,
2010,4,3,2,0,-0.0,0.0,0.0,-19.85,-14.75,630.7747,102,0.6,0.231,,,,,,
2010,4,3,3,0,-0.0,0.0,0.0,-19.38,-14.9,630.816,79,0.5,0.231,,,,,,
2010,4,3,4,0,-0.0,0.0,0.0,-19.4,-15.28,630.8573,83,0.5,0.231,,,,,,
2010,4,3,5,0,-0.0,0.0,0.0,-19.42,-15.65,630.8987000000001,87,0.6,0.231,,,,,,
2010,4,3,6,0,-0.0,0.0,0.0,-19.46,-16.02,630.94,90,0.6,0.231,,,,,,
2010,4,3,7,0,0.0,74.0,74.0,-19.29,-15.8,630.9193,108,1.1,0.231,,,,,,
2010,4,3,8,0,0.0,102.0,102.0,-19.13,-15.57,630.8987000000001,126,1.6,0.231,,,,,,
2010,4,3,9,0,0.0,242.0,242.0,-18.97,-15.35,630.878,143,2.1,0.231,,,,,,
2010,4,3,10,0,0.0,215.0,215.0,-19.2,-15.73,630.4854,148,2.3,0.231,,,,,,
2010,4,3,11,0,0.0,316.0,316.0,-19.44,-16.11,630.0929,153,2.4,0.231,,,,,,
2010,4,3,12,0,27.8,343.0,364.0,-19.68,-16.49,629.7003,158,2.6,0.231,,,,,,
2010,4,3,13,0,16.01,318.0,330.0,-20.26,-17.08,629.7003,157,2.5,0.231,,,,,,
2010,4,3,14,0,73.16,345.0,396.0,-20.84,-17.67,629.7003,157,2.4,0.231,,,,,,
2010,4,3,15,0,66.48,290.0,330.0,-21.42,-18.26,629.7003,156,2.2,0.231,,,,,,
2010,4,3,16,0,10.64,181.0,186.0,-20.48,-18.13,629.721,150,1.9,0.231,,,,,,
2010,4,3,17,0,12.88,113.0,117.0,-19.58,-18.01,629.7416000000001,144,1.6,0.231,,,,,,
2010,4,3,18,0,37.11,48.0,53.0,-18.73,-17.89,629.7623,137,1.3,0.231,,,,,,
2010,4,3,19,0,-0.0,0.0,0.0,-18.1,-17.43,629.9482,134,1.4,0.231,,,,,,
2010,4,3,20,0,-0.0,0.0,0.0,-17.48,-16.98,630.1342,132,1.5,0.231,,,,,,
2010,4,3,21,0,-0.0,0.0,0.0,-16.86,-16.53,630.3201,129,1.6,0.231,,,,,,
2010,4,3,22,0,-0.0,0.0,0.0,-15.99,-15.7,630.1342,129,1.6,0.231,,,,,,
2010,4,3,23,0,-0.0,0.0,0.0,-15.12,-14.87,629.9482,129,1.6,0.231,,,,,,
2010,4,3,24,0,-0.0,0.0,0.0,-14.25,-14.04,629.7623,129,1.5,0.231,,,,,,
2010,4,4,1,0,-0.0,0.0,0.0,-14.61,-14.34,630.0515,129,1.5,0.231,,,,,,
2010,4,4,2,0,-0.0,0.0,0.0,-14.97,-14.64,630.3408000000001,130,1.6,0.231,,,,,,
2010,4,4,3,0,-0.0,0.0,0.0,-15.33,-14.94,630.63,130,1.6,0.231,,,,,,
2010,4,4,4,0,-0.0,0.0,0.0,-15.43,-15.02,630.6507,113,1.5,0.231,,,,,,
2010,4,4,5,0,-0.0,0.0,0.0,-15.53,-15.1,630.6714,97,1.4,0.231,,,,,,
2010,4,4,6,0,0.0,0.0,0.0,-15.63,-15.18,630.692,81,1.3,0.231,,,,,,
2010,4,4,7,0,0.0,70.0,70.0,-16.69,-15.84,630.6714,70,1.2,0.231,,,,,,
2010,4,4,8,0,0.0,60.0,60.0,-17.76,-16.49,630.6507,60,1.1,0.231,,,,,,
2010,4,4,9,0,0.0,144.0,144.0,-18.84,-17.15,630.63,49,1.1,0.231,,,,,,
2010,4,4,10,0,0.0,91.0,91.0,-19.75,-17.45,630.3821,47,1.0,0.231,,,,,,
2010,4,4,11,0,0.0,183.0,183.0,-20.68,-17.76,630.1342,46,0.9,0.231,,,,,,
2010,4,4,12,0,6.58,295.0,300.0,-21.65,-18.07,629.8862,44,0.8,0.231,,,,,,
2010,4,4,13,0,6.63,297.0,302.0,-21.75,-18.23,629.8862,30,0.9,0.231,,,,,,
2010,4,4,14,0,37.09,324.0,350.0,-21.85,-18.4,629.8862,15,1.0,0.231,,,,,,
2010,4,4,15,0,142.02,304.0,390.0,-21.95,-18.57,629.8862,1,1.1,0.231,,,,,,
2010,4,4,16,0,2.11,158.0,159.0,-21.65,-18.74,630.1548,354,1.5,0.231,,,,,,
2010,4,4,17,0,130.42,144.0,185.0,-21.36,-18.91,630.4234,346,1.9,0.231,,,,,,
2010,4,4,18,0,108.28,54.0,69.0,-21.1,-19.09,630.692,339,2.3,0.231,,,,,,
2010,4,4,19,0,-0.0,0.0,0.0,-20.35,-18.57,631.2499,335,2.8,0.231,,,,,,
2010,4,4,20,0,-0.0,0.0,0.0,-19.6,-18.06,631.8077,331,3.3,0.231,,,,,,
2010,4,4,21,0,-0.0,0.0,0.0,-18.85,-17.54,632.3656,328,3.8,0.231,,,,,,
2010,4,4,22,0,-0.0,0.0,0.0,-18.16,-16.94,632.6342,326,3.8,0.231,,,,,,
2010,4,4,23,0,-0.0,0.0,0.0,-17.47,-16.34,632.9028,325,3.8,0.231,,,,,,
2010,4,4,24,0,-0.0,0.0,0.0,-16.77,-15.74,633.1714,323,3.8,0.231,,,,,,
2010,4,5,1,0,-0.0,0.0,0.0,-16.72,-15.57,633.44,324,3.9,0.231,,,,,,
2010,4,5,2,0,-0.0,0.0,0.0,-16.66,-15.4,633.7086,325,4.0,0.231,,,,,,
2010,4,5,3,0,-0.0,0.0,0.0,-16.6,-15.23,633.9772,326,4.1,0.231,,,,,,
2010,4,5,4,0,-0.0,0.0,0.0,-16.94,-15.58,634.5764,327,4.2,0.231,,,,,,
2010,4,5,5,0,-0.0,0.0,0.0,-17.27,-15.92,635.1756,327,4.3,0.231,,,,,,
2010,4,5,6,0,0.0,0.0,0.0,-17.61,-16.26,635.7748,328,4.4,0.231,,,,,,
2010,4,5,7,0,0.0,76.0,76.0,-18.82,-16.49,636.064,330,4.1,0.231,,,,,,
2010,4,5,8,0,0.0,164.0,164.0,-20.1,-16.71,636.3533,333,3.8,0.231,,,,,,
2010,4,5,9,0,0.0,245.0,245.0,-21.47,-16.94,636.6425,336,3.6,0.231,,,,,,
2010,4,5,10,0,0.0,159.0,159.0,-22.27,-16.87,636.3739,337,3.6,0.231,,,,,,
2010,4,5,11,0,0.0,122.0,122.0,-23.14,-16.8,636.1054,338,3.6,0.231,,,,,,
2010,4,5,12,0,0.0,90.0,90.0,-24.08,-16.74,635.8367,339,3.6,0.231,,,,,,
2010,4,5,13,0,0.0,76.0,76.0,-23.89,-16.89,635.7748,341,3.1,0.231,,,,,,
2010,4,5,14,0,0.0,73.0,73.0,-23.71,-17.05,635.7128,343,2.6,0.231,,,,,,
2010,4,5,15,0,0.0,96.0,96.0,-23.54,-17.21,635.6508,345,2.2,0.231,,,,,,
2010,4,5,16,0,0.0,41.0,41.0,-23.44,-16.61,635.8987000000001,344,2.4,0.231,,,,,,
2010,4,5,17,0,3.14,102.0,103.0,-23.37,-16.02,636.1467,343,2.6,0.229,,,,,,
2010,4,5,18,0,0.0,21.0,21.0,-23.33,-15.43,636.3946,342,2.8,0.229,,,,,,
2010,4,5,19,0,-0.0,0.0,0.0,-23.33,-16.31,636.8698,339,2.4,0.229,,,,,,
2010,4,5,20,0,-0.0,0.0,0.0,-23.39,-17.2,637.345,335,2.0,0.229,,,,,,
2010,4,5,21,0,-0.0,0.0,0.0,-23.51,-18.08,637.8202,331,1.7,0.229,,,,,,
2010,4,5,22,0,-0.0,0.0,0.0,-23.74,-19.0,637.7583,328,1.4,0.229,,,,,,
2010,4,5,23,0,-0.0,0.0,0.0,-24.0,-19.91,637.6963,325,1.1,0.229,,,,,,
2010,4,5,24,0,-0.0,0.0,0.0,-24.31,-20.82,637.6343,322,0.8,0.229,,,,,,
2010,4,6,1,0,-0.0,0.0,0.0,-24.63,-21.09,637.1591000000001,323,1.0,0.229,,,,,,
2010,4,6,2,0,-0.0,0.0,0.0,-24.95,-21.36,636.6838,323,1.2,0.229,,,,,,
2010,4,6,3,0,-0.0,0.0,0.0,-25.26,-21.63,636.2086,323,1.4,0.229,,,,,,
2010,4,6,4,0,-0.0,0.0,0.0,-25.61,-22.01,635.9607,325,1.3,0.229,,,,,,
2010,4,6,5,0,-0.0,0.0,0.0,-25.95,-22.38,635.7128,327,1.2,0.229,,,,,,
2010,4,6,6,0,0.0,0.0,0.0,-26.3,-22.75,635.4648000000001,329,1.1,0.229,,,,,,
2010,4,6,7,0,0.0,60.0,60.0,-24.17,-18.6,635.2582,27,1.0,0.229,,,,,,
2010,4,6,8,0,0.0,168.0,168.0,-22.53,-14.44,635.0516,84,0.8,0.229,,,,,,
2010,4,6,9,0,0.0,249.0,249.0,-21.6,-10.29,634.845,142,0.7,0.229,,,,,,
2010,4,6,10,0,0.0,196.0,196.0,-20.66,-10.58,634.3491,152,0.8,0.229,,,,,,
2010,4,6,11,0,0.0,153.0,153.0,-19.83,-10.87,633.8532,163,0.8,0.229,,,,,,
2010,4,6,12,0,0.0,158.0,158.0,-19.09,-11.16,633.3574,173,0.9,0.229,,,,,,
2010,4,6,13,0,0.0,107.0,107.0,-20.28,-11.05,632.9855,173,0.9,0.229,,,,,,
2010,4,6,14,0,0.0,121.0,121.0,-21.61,-10.94,632.6134999999999,172,1.0,0.229,,,,,,
2010,4,6,15,0,0.0,109.0,109.0,-23.13,-10.83,632.2416000000001,172,1.1,0.229,,,,,,
2010,4,6,16,0,0.0,54.0,54.0,-21.77,-10.59,632.1797,169,1.1,0.229,,,,,,
2010,4,6,17,0,0.0,33.0,33.0,-20.5,-10.36,632.1177,166,1.1,0.229,,,,,,
2010,4,6,18,0,6.85,45.0,46.0,-19.3,-10.13,632.0557,163,1.2,0.229,,,,,,
2010,4,6,19,0,-0.0,0.0,0.0,-18.85,-11.23,632.4483,169,1.0,0.229,,,,,,
2010,4,6,20,0,-0.0,0.0,0.0,-18.57,-12.34,632.8408000000001,176,0.9,0.229,,,,,,
2010,4,6,21,0,-0.0,0.0,0.0,-18.44,-13.44,633.2334,182,0.8,0.229,,,,,,
2010,4,6,22,0,-0.0,0.0,0.0,-17.92,-13.71,633.2954,133,0.9,0.229,,,,,,
2010,4,6,23,0,-0.0,0.0,0.0,-17.46,-13.98,633.3574,84,0.9,0.229,,,,,,
2010,4,6,24,0,-0.0,0.0,0.0,-17.03,-14.25,633.4193,35,1.0,0.229,,,,,,
2010,4,7,1,0,-0.0,0.0,0.0,-17.03,-14.27,633.3987000000001,27,0.9,0.229,,,,,,
2010,4,7,2,0,-0.0,0.0,0.0,-17.03,-14.29,633.378,19,0.8,0.229,,,,,,
2010,4,7,3,0,-0.0,0.0,0.0,-17.04,-14.31,633.3574,10,0.7,0.229,,,,,,
2010,4,7,4,0,-0.0,0.0,0.0,-16.86,-14.51,633.4812999999999,1,0.7,0.229,,,,,,
2010,4,7,5,0,-0.0,0.0,0.0,-16.7,-14.71,633.6052999999999,351,0.7,0.229,,,,,,
2010,4,7,6,0,0.0,0.0,0.0,-16.55,-14.91,633.7293,341,0.7,0.229,,,,,,
2010,4,7,7,0,0.0,74.0,74.0,-16.12,-13.82,633.564,30,0.7,0.229,,,,,,
2010,4,7,8,0,0.0,106.0,106.0,-15.73,-12.73,633.3987000000001,78,0.7,0.229,,,,,,
2010,4,7,9,0,0.0,259.0,259.0,-15.39,-11.65,633.2334,127,0.7,0.229,,,,,,
2010,4,7,10,0,0.0,223.0,223.0,-16.0,-11.95,632.7995,134,0.8,0.229,,,,,,
2010,4,7,11,0,0.0,233.0,233.0,-16.62,-12.25,632.3656,142,0.9,0.229,,,,,,
2010,4,7,12,0,16.82,333.0,346.0,-17.24,-12.56,631.9317,150,1.0,0.229,,,,,,
2010,4,7,13,0,5.22,290.0,294.0,-17.8,-12.27,631.5598,148,1.1,0.229,,,,,,
2010,4,7,14,0,29.46,323.0,344.0,-18.41,-11.98,631.1879,147,1.2,0.229,,,,,,
2010,4,7,15,0,147.53,310.0,401.0,-19.09,-11.69,630.816,145,1.3,0.229,,,,,,
2010,4,7,16,0,759.17,109.0,477.0,-18.05,-11.42,630.9193,145,1.3,0.229,,,,,,
2010,4,7,17,0,261.17,144.0,229.0,-17.06,-11.15,631.0226,145,1.4,0.229,,,,,,
2010,4,7,18,0,26.7,50.0,54.0,-16.09,-10.88,631.1259,144,1.4,0.229,,,,,,
2010,4,7,19,0,-0.0,0.0,0.0,-15.62,-11.1,631.6631,141,1.5,0.229,,,,,,
2010,4,7,20,0,-0.0,0.0,0.0,-15.18,-11.33,632.2003,137,1.6,0.229,,,,,,
2010,4,7,21,0,-0.0,0.0,0.0,-14.77,-11.55,632.7375,133,1.6,0.229,,,,,,
2010,4,7,22,0,-0.0,0.0,0.0,-14.19,-11.31,632.7787999999999,95,1.6,0.229,,,,,,
2010,4,7,23,0,-0.0,0.0,0.0,-13.61,-11.07,632.8202,58,1.6,0.229,,,,,,
2010,4,7,24,0,-0.0,0.0,0.0,-13.04,-10.82,632.8615,20,1.6,0.229,,,,,,
2010,4,8,1,0,-0.0,0.0,0.0,-13.44,-11.12,632.9235,13,1.5,0.229,,,,,,
2010,4,8,2,0,-0.0,0.0,0.0,-13.83,-11.42,632.9855,6,1.4,0.229,,,,,,
2010,4,8,3,0,-0.0,0.0,0.0,-14.23,-11.71,633.0473999999999,359,1.3,0.229,,,,,,
2010,4,8,4,0,-0.0,0.0,0.0,-14.32,-12.03,633.2541,355,1.4,0.229,,,,,,
2010,4,8,5,0,-0.0,0.0,0.0,-14.42,-12.35,633.4607,350,1.4,0.229,,,,,,
2010,4,8,6,0,0.0,0.0,0.0,-14.52,-12.66,633.6673000000001,346,1.5,0.229,,,,,,
2010,4,8,7,0,0.0,47.0,47.0,-14.7,-12.22,633.7086,6,1.4,0.229,,,,,,
2010,4,8,8,0,0.0,115.0,115.0,-14.92,-11.78,633.7499,27,1.3,0.229,,,,,,
2010,4,8,9,0,0.0,84.0,84.0,-15.17,-11.35,633.7913,47,1.1,0.229,,,,,,
2010,4,8,10,0,0.0,308.0,308.0,-16.11,-11.03,633.4607,65,1.1,0.229,,,,,,
2010,4,8,11,0,0.0,368.0,368.0,-17.18,-10.72,633.1301,82,1.2,0.229,,,,,,
2010,4,8,12,0,718.27,220.0,778.0,-18.41,-10.41,632.7995,100,1.2,0.229,,,,,,
2010,4,8,13,0,88.33,388.0,456.0,-18.93,-11.0,632.7375,90,1.1,0.229,,,,,,
2010,4,8,14,0,1020.23,59.0,790.0,-19.44,-11.59,632.6755,80,1.0,0.229,,,,,,
2010,4,8,15,0,973.41,64.0,668.0,-19.96,-12.18,632.6134999999999,70,0.9,0.229,,,,,,
2010,4,8,16,0,14.33,192.0,199.0,-19.06,-11.72,632.9235,116,1.1,0.229,,,,,,
2010,4,8,17,0,124.58,151.0,192.0,-18.17,-11.26,633.2334,161,1.2,0.229,,,,,,
2010,4,8,18,0,149.77,61.0,84.0,-17.29,-10.8,633.5433,207,1.4,0.229,,,,,,
2010,4,8,19,0,-0.0,0.0,0.0,-16.75,-11.01,634.0185,248,1.5,0.229,,,,,,
2010,4,8,20,0,-0.0,0.0,0.0,-16.25,-11.23,634.4938,290,1.5,0.229,,,,,,
2010,4,8,21,0,-0.0,0.0,0.0,-15.79,-11.44,634.969,331,1.6,0.229,,,,,,
2010,4,8,22,0,-0.0,0.0,0.0,-15.02,-11.21,635.0516,334,1.6,0.229,,,,,,
2010,4,8,23,0,-0.0,0.0,0.0,-14.26,-10.97,635.1342,337,1.7,0.229,,,,,,
2010,4,8,24,0,-0.0,0.0,0.0,-13.53,-10.73,635.2169,340,1.7,0.229,,,,,,
2010,4,9,1,0,-0.0,0.0,0.0,-13.43,-11.26,635.3408999999999,338,1.7,0.229,,,,,,
2010,4,9,2,0,-0.0,0.0,0.0,-13.37,-11.79,635.4648000000001,335,1.6,0.229,,,,,,
2010,4,9,3,0,-0.0,0.0,0.0,-13.33,-12.32,635.5888,332,1.6,0.229,,,,,,
2010,4,9,4,0,-0.0,0.0,0.0,-13.2,-12.29,635.9607,333,1.5,0.229,,,,,,
2010,4,9,5,0,-0.0,0.0,0.0,-13.06,-12.25,636.3326000000001,333,1.5,0.229,,,,,,
2010,4,9,6,0,0.0,0.0,0.0,-12.93,-12.21,636.7044999999999,333,1.4,0.229,,,,,,
2010,4,9,7,0,0.0,59.0,59.0,-13.17,-11.46,636.6012000000001,340,1.2,0.229,,,,,,
2010,4,9,8,0,0.0,179.0,179.0,-13.5,-10.71,636.4979,347,1.0,0.229,,,,,,
2010,4,9,9,0,0.0,261.0,261.0,-13.93,-9.96,636.3946,354,0.8,0.229,,,,,,
2010,4,9,10,0,0.0,275.0,275.0,-15.08,-9.52,636.0227,28,1.1,0.229,,,,,,
2010,4,9,11,0,0.0,231.0,231.0,-16.45,-9.08,635.6508,62,1.3,0.229,,,,,,
2010,4,9,12,0,52.5,377.0,418.0,-18.12,-8.65,635.2789,96,1.6,0.229,,,,,,
2010,4,9,13,0,1.29,260.0,261.0,-18.71,-8.88,635.0516,86,1.4,0.229,,,,,,
2010,4,9,14,0,1.39,252.0,253.0,-19.32,-9.11,634.8243,77,1.3,0.229,,,,,,
2010,4,9,15,0,238.73,307.0,456.0,-19.93,-9.34,634.5971,67,1.1,0.229,,,,,,
2010,4,9,16,0,0.0,87.0,87.0,-19.01,-9.17,634.7003,118,1.0,0.229,,,,,,
2010,4,9,17,0,0.0,72.0,72.0,-18.13,-9.0,634.8037,169,0.9,0.229,,,,,,
2010,4,9,18,0,19.07,54.0,57.0,-17.29,-8.83,634.9069999999999,219,0.8,0.229,,,,,,
2010,4,9,19,0,-0.0,0.0,0.0,-16.9,-9.47,635.2789,248,0.9,0.229,,,,,,
2010,4,9,20,0,-0.0,0.0,0.0,-16.6,-10.12,635.6508,276,1.1,0.229,,,,,,
2010,4,9,21,0,-0.0,0.0,0.0,-16.36,-10.76,636.0227,305,1.2,0.229,,,,,,
2010,4,9,22,0,-0.0,0.0,0.0,-16.06,-11.66,636.0434,311,1.1,0.229,,,,,,
2010,4,9,23,0,-0.0,0.0,0.0,-15.86,-12.55,636.064,317,1.0,0.229,,,,,,
2010,4,9,24,0,-0.0,0.0,0.0,-15.76,-13.44,636.0847,323,0.9,0.229,,,,,,
2010,4,10,1,0,-0.0,0.0,0.0,-15.7,-13.65,635.8987000000001,324,0.9,0.229,,,,,,
2010,4,10,2,0,-0.0,0.0,0.0,-15.64,-13.86,635.7128,325,0.9,0.229,,,,,,
2010,4,10,3,0,-0.0,0.0,0.0,-15.59,-14.06,635.5268,326,1.0,0.229,,,,,,
2010,4,10,4,0,-0.0,0.0,0.0,-15.42,-13.91,635.4442,328,1.3,0.229,,,,,,
2010,4,10,5,0,-0.0,0.0,0.0,-15.25,-13.75,635.3615,329,1.6,0.229,,,,,,
2010,4,10,6,0,0.0,0.0,0.0,-15.08,-13.59,635.2789,331,1.9,0.229,,,,,,
2010,4,10,7,0,0.0,73.0,73.0,-14.48,-11.93,634.9483,336,1.5,0.229,,,,,,
2010,4,10,8,0,0.0,180.0,180.0,-13.99,-10.26,634.6177,342,1.1,0.229,,,,,,
2010,4,10,9,0,0.0,173.0,173.0,-13.65,-8.6,634.2871,347,0.8,0.229,,,,,,
2010,4,10,10,0,0.0,312.0,312.0,-14.57,-8.47,633.7086,346,0.7,0.229,,,,,,
2010,4,10,11,0,0.0,273.0,273.0,-15.57,-8.35,633.1301,345,0.6,0.229,,,,,,
2010,4,10,12,0,40.76,370.0,402.0,-16.67,-8.23,632.5516,344,0.5,0.229,,,,,,
2010,4,10,13,0,1.29,262.0,263.0,-17.43,-9.24,632.0557,341,0.8,0.229,,,,,,
2010,4,10,14,0,2.76,256.0,258.0,-18.19,-10.26,631.5598,338,1.1,0.229,,,,,,
2010,4,10,15,0,0.0,187.0,187.0,-18.95,-11.28,631.0639,335,1.4,0.229,,,,,,
2010,4,10,16,0,0.0,92.0,92.0,-18.66,-11.11,631.0226,341,1.7,0.229,,,,,,
2010,4,10,17,0,32.71,137.0,148.0,-18.37,-10.94,630.9812999999999,347,1.9,0.229,,,,,,
2010,4,10,18,0,378.94,54.0,115.0,-18.08,-10.77,630.94,354,2.1,0.229,,,,,,
2010,4,10,19,0,-0.0,0.0,0.0,-17.68,-11.09,631.2086,352,2.6,0.229,,,,,,
2010,4,10,20,0,-0.0,0.0,0.0,-17.32,-11.41,631.4771,351,3.1,0.229,,,,,,
2010,4,10,21,0,-0.0,0.0,0.0,-17.0,-11.73,631.7458,349,3.5,0.229,,,,,,
2010,4,10,22,0,-0.0,0.0,0.0,-16.45,-11.93,631.7044999999999,349,3.5,0.229,,,,,,
2010,4,10,23,0,-0.0,0.0,0.0,-15.94,-12.13,631.6631,349,3.5,0.229,,,,,,
2010,4,10,24,0,-0.0,0.0,0.0,-15.47,-12.33,631.6218,349,3.5,0.229,,,,,,
2010,4,11,1,0,-0.0,0.0,0.0,-15.14,-12.4,631.2086,357,3.3,0.229,,,,,,
2010,4,11,2,0,-0.0,0.0,0.0,-14.82,-12.46,630.7953,5,3.0,0.229,,,,,,
2010,4,11,3,0,-0.0,0.0,0.0,-14.51,-12.52,630.3821,14,2.7,0.229,,,,,,
2010,4,11,4,0,-0.0,0.0,0.0,-14.82,-13.2,630.4441,21,2.3,0.229,,,,,,
2010,4,11,5,0,-0.0,0.0,0.0,-15.15,-13.88,630.5061000000001,28,2.0,0.229,,,,,,
2010,4,11,6,0,0.0,0.0,0.0,-15.49,-14.55,630.5681,35,1.6,0.229,,,,,,
2010,4,11,7,0,0.0,81.0,81.0,-16.47,-14.93,630.3614,44,1.8,0.229,,,,,,
2010,4,11,8,0,0.0,181.0,181.0,-17.48,-15.31,630.1548,53,2.1,0.229,,,,,,
2010,4,11,9,0,0.0,221.0,221.0,-18.51,-15.69,629.9482,62,2.3,0.229,,,,,,
2010,4,11,10,0,0.0,272.0,272.0,-19.57,-15.9,629.4317,71,2.0,0.229,,,,,,
2010,4,11,11,0,0.0,247.0,247.0,-20.68,-16.11,628.9151999999999,80,1.7,0.229,,,,,,
2010,4,11,12,0,3.8,296.0,299.0,-21.86,-16.33,628.3986,90,1.5,0.229,,,,,,
2010,4,11,13,0,0.0,108.0,108.0,-21.36,-16.47,628.1507,95,1.6,0.229,,,,,,
2010,4,11,14,0,0.0,103.0,103.0,-20.89,-16.62,627.9027,101,1.7,0.229,,,,,,
2010,4,11,15,0,0.0,67.0,67.0,-20.45,-16.77,627.6548,106,1.8,0.229,,,,,,
2010,4,11,16,0,0.0,44.0,44.0,-19.85,-16.79,627.8614,109,1.7,0.229,,,,,,
2010,4,11,17,0,0.0,27.0,27.0,-19.27,-16.81,628.068,111,1.7,0.229,,,,,,
2010,4,11,18,0,534.46,42.0,130.0,-18.73,-16.84,628.2746,114,1.6,0.229,,,,,,
2010,4,11,19,0,-0.0,0.0,0.0,-18.38,-16.89,628.6052,102,1.9,0.229,,,,,,
2010,4,11,20,0,-0.0,0.0,0.0,-18.04,-16.95,628.9358,90,2.2,0.229,,,,,,
2010,4,11,21,0,-0.0,0.0,0.0,-17.72,-17.0,629.2664,78,2.5,0.229,,,,,,
2010,4,11,22,0,-0.0,0.0,0.0,-17.21,-16.56,629.2871,64,2.6,0.229,,,,,,
2010,4,11,23,0,-0.0,0.0,0.0,-16.71,-16.12,629.3077,50,2.6,0.229,,,,,,
2010,4,11,24,0,-0.0,0.0,0.0,-16.2,-15.68,629.3284,36,2.7,0.229,,,,,,
2010,4,12,1,0,-0.0,0.0,0.0,-16.04,-15.53,629.1011,33,2.3,0.229,,,,,,
2010,4,12,2,0,-0.0,0.0,0.0,-15.88,-15.37,628.8738,31,1.8,0.229,,,,,,
2010,4,12,3,0,-0.0,0.0,0.0,-15.71,-15.21,628.6465000000001,28,1.4,0.229,,,,,,
2010,4,12,4,0,-0.0,0.0,0.0,-15.84,-15.34,628.7085,25,1.1,0.229,,,,,,
2010,4,12,5,0,-0.0,0.0,0.0,-15.96,-15.46,628.7705000000001,21,0.8,0.229,,,,,,
2010,4,12,6,0,0.0,6.0,6.0,-16.08,-15.58,628.8325,17,0.5,0.229,,,,,,
2010,4,12,7,0,0.0,73.0,73.0,-16.98,-15.84,628.5019,44,1.0,0.229,,,,,,
2010,4,12,8,0,0.0,130.0,130.0,-17.9,-16.1,628.1713,72,1.5,0.229,,,,,,
2010,4,12,9,0,0.0,253.0,253.0,-18.85,-16.37,627.8407,100,2.0,0.229,,,,,,
2010,4,12,10,0,0.0,220.0,220.0,-19.32,-16.54,627.4895,108,2.0,0.229,,,,,,
2010,4,12,11,0,0.0,335.0,335.0,-19.79,-16.71,627.1382,116,2.0,0.229,,,,,,
2010,4,12,12,0,0.0,204.0,204.0,-20.27,-16.89,626.7869999999999,124,2.0,0.229,,,,,,
2010,4,12,13,0,0.0,224.0,224.0,-20.38,-17.19,626.6837,121,2.0,0.229,,,,,,
2010,4,12,14,0,0.0,125.0,125.0,-20.49,-17.49,626.5804,119,1.9,0.229,,,,,,
2010,4,12,15,0,204.8,317.0,447.0,-20.61,-17.79,626.4771,117,1.9,0.229,,,,,,
2010,4,12,16,0,0.0,74.0,74.0,-20.1,-17.51,626.6011,109,1.7,0.229,,,,,,
2010,4,12,17,0,34.94,142.0,154.0,-19.59,-17.23,626.725,100,1.5,0.229,,,,,,
2010,4,12,18,0,130.71,68.0,90.0,-19.09,-16.95,626.849,92,1.3,0.229,,,,,,
2010,4,12,19,0,-0.0,0.0,0.0,-18.81,-17.01,627.1382,76,1.3,0.229,,,,,,
2010,4,12,20,0,-0.0,0.0,0.0,-18.54,-17.07,627.4275,59,1.4,0.229,,,,,,
2010,4,12,21,0,-0.0,0.0,0.0,-18.28,-17.13,627.7168,42,1.5,0.229,,,,,,
2010,4,12,22,0,-0.0,0.0,0.0,-17.83,-16.82,627.7994,35,1.5,0.229,,,,,,
2010,4,12,23,0,-0.0,0.0,0.0,-17.38,-16.51,627.882,27,1.5,0.229,,,,,,
2010,4,12,24,0,-0.0,0.0,0.0,-16.93,-16.19,627.9647,20,1.6,0.229,,,,,,
2010,4,13,1,0,-0.0,0.0,0.0,-16.95,-16.27,628.0267,15,1.6,0.229,,,,,,
2010,4,13,2,0,-0.0,0.0,0.0,-16.97,-16.34,628.0887,11,1.7,0.229,,,,,,
2010,4,13,3,0,-0.0,0.0,0.0,-16.98,-16.41,628.1507,7,1.7,0.229,,,,,,
2010,4,13,4,0,-0.0,0.0,0.0,-17.42,-16.8,628.2746,2,1.6,0.229,,,,,,
2010,4,13,5,0,-0.0,0.0,0.0,-17.85,-17.19,628.3986,357,1.4,0.229,,,,,,
2010,4,13,6,0,0.0,2.0,2.0,-18.28,-17.58,628.5226,353,1.3,0.229,,,,,,
2010,4,13,7,0,0.0,101.0,101.0,-18.72,-17.11,628.3779,29,1.3,0.229,,,,,,
2010,4,13,8,0,0.0,164.0,164.0,-19.23,-16.64,628.2333,66,1.3,0.229,,,,,,
2010,4,13,9,0,0.0,267.0,267.0,-19.84,-16.18,628.0887,102,1.3,0.229,,,,,,
